Start,Hello
189.00,196.00,62.00,138.00,74.00,83.85,-5.83,2.06,-0.89,-5.00,Hello
188.00,196.00,62.00,139.00,73.00,82.36,-6.85,1.88,-0.94,-5.17,Hello
189.00,196.00,62.00,139.00,74.00,85.10,-3.21,2.06,-0.94,-5.24,Hello
188.00,197.00,62.00,139.00,74.00,85.29,1.21,1.91,-0.94,-5.18,Hello
190.00,196.00,62.00,139.00,74.00,84.45,4.24,1.94,-0.94,-5.13,Hello
189.00,196.00,62.00,139.00,73.00,84.33,4.41,1.90,-0.98,-5.09,Hello
190.00,196.00,62.00,139.00,73.00,84.89,4.54,1.94,-1.00,-5.09,Hello
189.00,196.00,63.00,139.00,74.00,85.77,4.03,1.94,-0.98,-5.07,Hello
189.00,196.00,62.00,139.00,74.00,85.29,4.27,1.88,-0.98,-5.07,Hello
189.00,196.00,63.00,139.00,74.00,84.65,4.68,1.87,-0.97,-5.09,Hello
190.00,196.00,62.00,139.00,74.00,84.30,4.25,1.91,-0.97,-5.09,Hello
189.00,196.00,61.00,139.00,73.00,83.96,4.22,1.91,-0.98,-5.07,Hello
189.00,196.00,62.00,139.00,73.00,83.87,4.52,1.91,-0.98,-5.06,Hello
190.00,196.00,62.00,139.00,74.00,83.08,4.99,1.96,-1.00,-5.09,Hello
189.00,196.00,62.00,139.00,74.00,83.65,4.90,1.97,-1.01,-5.09,Hello
189.00,196.00,62.00,139.00,74.00,84.13,4.70,1.94,-1.02,-5.09,Hello
189.00,196.00,62.00,139.00,74.00,84.27,4.44,1.96,-1.02,-5.08,Hello
189.00,196.00,63.00,139.00,74.00,83.45,4.72,1.94,-1.03,-5.06,Hello
End,Hello
Start,Hello
190.00,196.00,62.00,139.00,74.00,83.43,5.25,1.96,-1.03,-5.05,Hello
189.00,196.00,63.00,139.00,74.00,83.52,5.51,1.94,-1.03,-5.04,Hello
190.00,196.00,61.00,139.00,74.00,83.25,5.94,1.87,-1.04,-5.03,Hello
189.00,196.00,62.00,139.00,74.00,83.35,5.80,1.92,-1.04,-5.05,Hello
189.00,195.00,63.00,139.00,74.00,83.51,5.17,1.92,-1.04,-5.06,Hello
190.00,195.00,62.00,139.00,74.00,82.60,5.68,1.91,-1.04,-5.05,Hello
189.00,196.00,62.00,139.00,74.00,82.35,5.64,1.97,-1.06,-5.04,Hello
190.00,196.00,62.00,139.00,74.00,83.15,4.85,2.00,-1.08,-4.96,Hello
190.00,196.00,63.00,139.00,74.00,84.46,2.90,1.97,-1.11,-4.75,Hello
189.00,196.00,63.00,139.00,74.00,84.52,2.93,2.06,-1.13,-4.42,Hello
190.00,196.00,63.00,139.00,74.00,83.88,3.43,1.91,-1.18,-3.91,Hello
189.00,196.00,63.00,139.00,74.00,84.24,4.58,1.94,-1.16,-3.37,Hello
190.00,197.00,63.00,139.00,74.00,83.14,4.64,1.84,-1.21,-2.77,Hello
190.00,196.00,63.00,139.00,74.00,81.84,6.53,1.74,-1.26,-2.14,Hello
189.00,192.00,62.00,139.00,74.00,81.02,8.88,1.85,-1.27,-1.60,Hello
190.00,193.00,62.00,139.00,74.00,75.23,14.73,1.82,-1.26,-1.10,Hello
188.00,193.00,63.00,139.00,73.00,62.93,23.53,1.83,-1.29,-0.72,Hello
189.00,192.00,63.00,138.00,74.00,-5.20,33.27,1.91,-1.36,-0.45,Hello
189.00,192.00,62.00,138.00,74.00,-68.41,8.42,1.96,-1.41,-0.29,Hello
189.00,192.00,63.00,138.00,74.00,-85.51,-3.39,1.98,-1.43,-0.30,Hello
189.00,192.00,63.00,139.00,74.00,-79.13,-10.83,2.01,-1.44,-0.30,Hello
189.00,193.00,63.00,139.00,74.00,-75.69,-12.08,2.09,-1.44,-0.31,Hello
189.00,193.00,63.00,139.00,74.00,-49.94,-13.74,2.09,-1.46,-0.32,Hello
189.00,193.00,63.00,139.00,73.00,-34.62,-20.39,2.12,-1.46,-0.32,Hello
190.00,193.00,62.00,139.00,74.00,-26.76,-8.32,2.15,-1.47,-0.33,Hello
189.00,193.00,62.00,139.00,74.00,-15.50,-0.05,2.17,-1.47,-0.34,Hello
189.00,193.00,63.00,138.00,73.00,-15.72,-2.05,2.15,-1.50,-0.33,Hello
189.00,193.00,63.00,139.00,74.00,-13.73,-7.08,2.20,-1.50,-0.34,Hello
189.00,193.00,62.00,139.00,74.00,-6.31,-3.27,2.21,-1.51,-0.34,Hello
189.00,193.00,62.00,139.00,73.00,-2.77,0.86,2.24,-1.51,-0.34,Hello
189.00,193.00,63.00,139.00,74.00,0.97,-4.42,2.26,-1.52,-0.34,Hello
189.00,195.00,63.00,139.00,74.00,-2.26,-13.96,2.29,-1.52,-0.34,Hello
189.00,195.00,63.00,139.00,74.00,-0.99,-11.02,2.31,-1.53,-0.34,Hello
189.00,193.00,63.00,139.00,73.00,-2.69,-5.00,2.32,-1.54,-0.34,Hello
189.00,192.00,63.00,139.00,73.00,-3.29,-4.35,2.34,-1.54,-0.34,Hello
189.00,193.00,63.00,139.00,74.00,4.99,-9.23,2.34,-1.55,-0.34,Hello
189.00,193.00,62.00,139.00,74.00,-2.01,-6.79,2.38,-1.55,-0.35,Hello
189.00,193.00,63.00,139.00,73.00,-3.82,-1.35,2.38,-1.56,-0.35,Hello
188.00,195.00,63.00,139.00,73.00,-6.20,-7.42,2.39,-1.56,-0.34,Hello
189.00,193.00,63.00,139.00,74.00,-3.19,-3.81,2.41,-1.57,-0.35,Hello
189.00,193.00,63.00,139.00,74.00,0.67,-5.90,2.42,-1.57,-0.35,Hello
189.00,193.00,63.00,139.00,74.00,-3.95,-3.02,2.43,-1.58,-0.35,Hello
189.00,193.00,63.00,139.00,74.00,-8.47,-1.52,2.45,-1.58,-0.36,Hello
189.00,195.00,63.00,139.00,74.00,-11.16,-0.79,2.47,-1.59,-0.36,Hello
188.00,193.00,63.00,139.00,74.00,7.83,-2.61,2.49,-1.60,-0.36,Hello
188.00,193.00,63.00,139.00,74.00,-0.53,-3.52,2.51,-1.60,-0.37,Hello
188.00,193.00,63.00,139.00,74.00,-2.48,-1.75,2.52,-1.60,-0.37,Hello
189.00,195.00,64.00,139.00,74.00,-1.23,-5.28,2.54,-1.61,-0.37,Hello
188.00,195.00,64.00,139.00,73.00,-0.70,-2.99,2.58,-1.62,-0.38,Hello
190.00,195.00,63.00,139.00,74.00,-0.28,2.82,2.59,-1.63,-0.38,Hello
189.00,193.00,63.00,139.00,75.00,5.71,3.31,2.59,-1.64,-0.38,Hello
189.00,193.00,64.00,139.00,74.00,-3.30,-0.32,2.60,-1.65,-0.39,Hello
189.00,195.00,63.00,139.00,73.00,2.58,1.94,2.61,-1.66,-0.39,Hello
189.00,193.00,63.00,139.00,74.00,1.28,0.96,2.61,-1.66,-0.39,Hello
188.00,195.00,63.00,139.00,74.00,7.85,-6.57,2.62,-1.66,-0.39,Hello
189.00,193.00,64.00,140.00,74.00,-11.61,-5.15,2.58,-1.69,-0.40,Hello
189.00,193.00,63.00,139.00,74.00,-79.72,-1.12,2.55,-1.70,-0.75,Hello
188.00,192.00,63.00,139.00,73.00,-83.88,-1.67,2.50,-1.69,-1.42,Hello
188.00,193.00,63.00,139.00,74.00,-83.27,-6.61,2.45,-1.73,-2.32,Hello
188.00,195.00,63.00,139.00,74.00,-56.59,-6.28,2.38,-1.66,-3.21,Hello
189.00,195.00,63.00,139.00,73.00,66.73,-15.35,2.37,-1.59,-4.18,Hello
187.00,195.00,63.00,140.00,74.00,78.56,-11.41,2.46,-1.53,-4.85,Hello
188.00,195.00,63.00,140.00,74.00,81.54,-7.14,2.44,-1.50,-5.08,Hello
188.00,195.00,64.00,140.00,74.00,84.60,-2.44,2.50,-1.49,-5.16,Hello
188.00,193.00,63.00,140.00,73.00,84.04,2.70,2.55,-1.47,-5.20,Hello
188.00,195.00,63.00,140.00,74.00,81.98,5.27,2.53,-1.50,-5.23,Hello
188.00,195.00,63.00,140.00,74.00,82.62,5.38,2.53,-1.52,-5.24,Hello
188.00,195.00,63.00,140.00,74.00,83.95,4.90,2.54,-1.51,-5.24,Hello
189.00,196.00,63.00,140.00,73.00,83.46,5.30,2.51,-1.53,-5.26,Hello
189.00,195.00,63.00,140.00,73.00,83.55,5.40,2.51,-1.52,-5.29,Hello
188.00,196.00,63.00,140.00,74.00,83.27,5.20,2.50,-1.54,-5.33,Hello
189.00,196.00,63.00,140.00,75.00,83.50,4.87,2.55,-1.54,-5.36,Hello
188.00,195.00,63.00,140.00,74.00,84.31,4.31,2.56,-1.54,-5.36,Hello
189.00,195.00,63.00,140.00,73.00,84.62,4.20,2.58,-1.53,-5.35,Hello
189.00,196.00,63.00,140.00,74.00,83.85,4.70,2.57,-1.52,-5.34,Hello
188.00,195.00,63.00,140.00,74.00,82.92,5.02,2.59,-1.52,-5.33,Hello
188.00,193.00,63.00,140.00,73.00,82.91,4.91,2.60,-1.54,-5.32,Hello
End,Hello
Start,Hello
189.00,195.00,63.00,140.00,74.00,83.18,4.77,2.62,-1.54,-5.31,Hello
189.00,195.00,63.00,140.00,74.00,83.31,4.81,2.61,-1.54,-5.30,Hello
188.00,195.00,63.00,140.00,74.00,83.44,4.89,2.64,-1.55,-5.31,Hello
188.00,193.00,63.00,140.00,73.00,83.74,4.86,2.65,-1.56,-5.31,Hello
188.00,195.00,63.00,140.00,74.00,83.68,4.74,2.74,-1.56,-5.31,Hello
188.00,195.00,63.00,140.00,74.00,83.18,4.63,2.78,-1.56,-5.26,Hello
188.00,193.00,63.00,140.00,74.00,84.25,3.81,2.87,-1.59,-5.14,Hello
188.00,193.00,63.00,140.00,74.00,84.90,3.17,2.95,-1.63,-4.90,Hello
188.00,195.00,63.00,140.00,74.00,85.77,2.68,3.07,-1.62,-4.49,Hello
188.00,193.00,64.00,140.00,73.00,85.68,2.37,3.01,-1.60,-3.91,Hello
188.00,196.00,64.00,140.00,74.00,85.57,2.59,2.82,-1.55,-3.19,Hello
189.00,195.00,63.00,139.00,74.00,86.14,2.16,2.71,-1.54,-2.47,Hello
188.00,193.00,63.00,139.00,73.00,84.07,5.22,2.84,-1.55,-1.92,Hello
187.00,195.00,63.00,140.00,73.00,74.27,11.85,2.88,-1.62,-1.48,Hello
185.00,193.00,63.00,139.00,73.00,60.91,21.45,2.88,-1.67,-1.11,Hello
187.00,195.00,63.00,139.00,74.00,33.60,36.17,2.90,-1.71,-0.84,Hello
187.00,193.00,63.00,139.00,73.00,18.43,43.30,2.85,-1.74,-0.61,Hello
185.00,193.00,63.00,139.00,74.00,-58.83,21.10,2.90,-1.77,-0.51,Hello
187.00,193.00,63.00,139.00,74.00,-75.10,8.94,2.96,-1.80,-0.45,Hello
185.00,193.00,63.00,139.00,74.00,-86.61,0.48,3.00,-1.80,-0.45,Hello
185.00,193.00,63.00,139.00,73.00,-81.49,7.43,3.02,-1.79,-0.45,Hello
187.00,195.00,64.00,139.00,74.00,-43.59,8.74,2.99,-1.81,-0.44,Hello
187.00,192.00,64.00,140.00,73.00,-42.79,-0.47,3.03,-1.82,-0.44,Hello
187.00,193.00,63.00,140.00,74.00,1.35,-0.33,3.04,-1.82,-0.43,Hello
188.00,193.00,64.00,139.00,74.00,-15.37,2.49,3.06,-1.83,-0.43,Hello
